,Date,Title,Link,Ticker
0,2021-04-21 19:00:00,Why Helium Could Be The Next Commodity To Boom,https://finance.yahoo.com/news/why-helium-could-next-commodity-230000144.html,LAC
1,2021-04-19 17:50:00,Lithium Americas Corp. (LAC) Dips More Than Broader Markets: What You Should Know,https://finance.yahoo.com/news/lithium-americas-corp-lac-dips-215009173.html,LAC
2,2021-04-18 18:00:00,How To Play The $2.6 Trillion Clean Energy Investment Boom,https://finance.yahoo.com/news/play-2-6-trillion-clean-220000232.html,LAC
3,2021-04-16 12:58:00,Should You Invest in Lithium Americas Corp. (LAC)?,https://finance.yahoo.com/news/invest-lithium-americas-corp-lac-165830198.html,LAC
4,2021-04-14 19:30:00,Could This Be One Of The Best Ways To Play The Electric Vehicle Boom?,https://finance.yahoo.com/news/could-one-best-ways-play-233000699.html,LAC
5,2021-04-14 08:38:00,"Lithium Americas Corp, PLBY Group, Ford, Toyota and Honda Motor highlighted as Zacks Bull and Bear of the Day",https://finance.yahoo.com/news/lithium-americas-corp-plby-group-123812316.html,LAC
6,2021-04-14 07:09:00,Bull Of The Day: Lithium Americas Corp (LAC),https://finance.yahoo.com/news/bull-day-lithium-americas-corp-110911258.html,LAC
7,2021-04-13 19:00:00,3 Gold Stocks to Watch This Summer,https://finance.yahoo.com/news/3-gold-stocks-watch-summer-230000387.html,LAC
8,2021-04-08 11:30:00,Is Lithium Americas (LAC) Stock Outpacing Its Basic Materials Peers This Year?,https://finance.yahoo.com/news/lithium-americas-lac-stock-outpacing-153003310.html,LAC
9,2021-04-07 18:11:00,Why Lithium Americas Stock Fell 14% in March,https://www.fool.com/investing/2021/04/07/why-lithium-americas-stock-fell-14-in-march/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,LAC
10,2021-04-07 08:00:00,Rio Tinto starts producing lithium from waste rock at California mine,https://finance.yahoo.com/news/rio-tinto-starts-producing-lithium-120000281.html,LAC
11,2021-04-04 21:00:00,The Future is Electric: Why EV Stocks Could Continue To Soar In 2021,https://finance.yahoo.com/news/future-electric-why-ev-stocks-010000378.html,LAC
12,2021-03-31 12:47:00,Lithium Americas Stock Gets Boost From Wall Street,https://www.barrons.com/articles/lithium-americas-stock-gets-boost-from-wall-street-51617209260?siteid=yhoof2,LAC
13,2021-03-27 09:58:00,10 Best Battery Stocks to Buy Now,https://finance.yahoo.com/news/10-best-battery-stocks-buy-135830780.html,LAC
14,2021-03-26 17:50:00,Lithium Americas Corp. (LAC) Gains But Lags Market: What You Should Know,https://finance.yahoo.com/news/lithium-americas-corp-lac-gains-215009651.html,LAC
15,2021-03-24 12:02:00,Lithium Miners Highflying Stock Plunges on Plans to Raise Capital,https://www.barrons.com/articles/lithium-miners-highflying-stock-plunges-on-plans-to-raise-capital-51616601753?siteid=yhoof2,LAC
16,2021-03-20 08:00:00,Wall Street Is Betting Billions on an EV-Fueled Lithium Comeback,https://finance.yahoo.com/news/investors-flock-back-lithium-battery-180042849.html,LAC
17,2021-03-19 14:00:00,"If Electric Vehicles Take Over, These Energy Stocks Will Be Big Winners",https://www.fool.com/investing/2021/03/19/if-electric-vehicles-takeover-these-energy-stocks/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,LAC
18,2021-03-18 09:46:00,UPDATE 2-Schlumberger unit to launch Nevada lithium plant as EV demand rises,https://finance.yahoo.com/news/1-schlumberger-energy-plans-lithium-134649877.html,LAC
19,2021-03-12 17:15:00,S&P Dow Jones Indices Announces Changes to the S&P/TSX Composite Index,https://finance.yahoo.com/news/kuro-edition-launches-select-mazda-120000267.html,LAC
20,2021-03-03 20:06:00,The $1 Trillion Electric Vehicle Boom Is Just Getting Started,https://finance.yahoo.com/news/could-one-top-electric-vehicle-010600587.html,LAC
21,2021-03-03 19:00:00,Could This Be One Of The Top Electric Vehicle Stocks For 2021?,https://finance.yahoo.com/news/hottest-electric-vehicle-related-investment-000000031.html,LAC
22,2021-03-03 15:38:00,Why Lithium Americas Stock Dropped Wednesday,https://www.fool.com/investing/2021/03/03/why-lithium-americas-stock-dropped-wednesday/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,LAC
