,Date,Title,Link,Ticker
0,2021-04-18 14:54:00,These Are The 5 Best Stocks To Buy And Watch Now,https://www.investors.com/research/best-stocks-to-buy-now/?src=A00220,FB
1,2021-04-18 08:10:00,"GOP memo on Big Tech shows lawmakers ready to burn down the internet, legal expert warns",https://finance.yahoo.com/news/gop-memo-on-google-facebook-twitter-121028871.html,FB
2,2021-04-17 09:15:00,Better Buy: MercadoLibre vs. Facebook,https://www.fool.com/investing/2021/04/17/better-buy-mercadolibre-vs-facebook/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,FB
3,2021-04-17 06:52:00,Which of the 5 Biggest Tech Companies Is the Best Buy Now?,https://www.fool.com/investing/2021/04/17/which-of-the-5-biggest-tech-companies-is-the-best/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,FB
4,2021-04-16 17:16:00,FB Stock Still A Buy After Rare Downgrade? Facebook Fends Off Ad-Targeting Worries,https://www.investors.com/research/fb-stock-buy-now-facebook-stock/?src=A00220,FB
5,2021-04-16 16:37:00,GOP seeks to change regulations for big tech companies,https://finance.yahoo.com/video/breaking-down-software-filing-taxes-203724240.html,FB
6,2021-04-16 15:50:00,How to turn online gaming into a lucrative career: YouTube Fortnite sensation Lachlan Power,https://finance.yahoo.com/news/how-to-turn-online-gaming-into-a-lucrative-career-you-tube-fortnite-sensation-lachlan-power-195023020.html,FB
7,2021-04-16 14:54:00,Facebook Oversight Board Seeks Additional Time For Trump Ban Decision,https://finance.yahoo.com/news/facebook-oversight-board-seeks-additional-185433080.html,FB
8,2021-04-16 11:35:00,"Trump Facebook ban appeal decision not expected for weeks, its Oversight Board says",https://finance.yahoo.com/news/trump-facebook-ban-appeal-decision-153520687.html,FB
9,2021-04-16 11:12:00,FAANG Bites: How Valuable Is Apple?,https://www.thestreet.com/investing/faang-bites-apple-amazon-alphabet-stocks-rise?puc=yahoo&cm_ven=YAHOO,FB
10,2021-04-16 10:48:00,Facebook oversight board extends timeline to decide on Trump ban,https://finance.yahoo.com/news/facebook-oversight-board-extends-timeline-144838967.html,FB
11,2021-04-16 10:44:00,UPDATE 1-Facebook oversight board extends timeline to decide on Trump ban,https://finance.yahoo.com/news/1-facebook-oversight-board-extends-144432443.html,FB
