,Date,Title,Link,Ticker
0,2021-04-19 09:00:00,"Keynotes, Educational Panels and 66 Companies to Present at the Planet MicroCap Showcase: VIRTUAL on April 20-22, 2021",https://finance.yahoo.com/news/keynotes-educational-panels-66-companies-130000899.html,SOLO
1,2021-04-13 08:31:00,ElectraMeccanica Appoints EV Industry Trailblazer Kevin Pavlov as Chief Operating Officer,https://finance.yahoo.com/news/electrameccanica-appoints-ev-industry-trailblazer-123100461.html,SOLO
2,2021-04-02 07:51:00,Electrameccanica: Differentiated Product Offering In The Electric Vehicle Industry,https://finance.yahoo.com/news/electrameccanica-differentiated-product-offering-electric-115154632.html,SOLO
3,2021-03-31 21:04:00,"Keep on Buying These 3 EV Stocks, Says Analyst Following Conference",https://finance.yahoo.com/news/keep-buying-3-ev-stocks-010454819.html,SOLO
4,2021-03-27 09:55:00,Avoid SOLO Stock as Its Story Looks Less and Less Compelling,https://finance.yahoo.com/news/avoid-solo-stock-story-looks-135543511.html,SOLO
5,2021-03-23 19:45:00,"ElectraMeccanica Vehicles Corp. (SOLO) Reports Q4 Loss, Tops Revenue Estimates",https://finance.yahoo.com/news/electrameccanica-vehicles-corp-solo-reports-234511452.html,SOLO
6,2021-03-23 16:15:00,ElectraMeccanica Reports Fourth Quarter and Full Year 2020 Financial Results,https://finance.yahoo.com/news/electrameccanica-reports-fourth-quarter-full-201500562.html,SOLO
7,2021-03-23 08:46:00,Is a Surprise Coming for Electrameccanica (SOLO) This Earnings Season?,https://finance.yahoo.com/news/surprise-coming-electrameccanica-solo-earnings-124612154.html,SOLO
8,2021-03-17 12:30:00,Will ElectraMeccanica Vehicles Corp. (SOLO) Report Negative Q4 Earnings? What You Should Know,https://finance.yahoo.com/news/electrameccanica-vehicles-corp-solo-report-163004787.html,SOLO
9,2021-03-16 16:38:00,ElectraMeccanica to establish U.S. base of operations in Arizona,https://finance.yahoo.com/video/electrameccanica-establish-u-operations-arizona-203829543.html,SOLO
10,2021-03-16 13:28:00,"ElectraMeccanica Looks To Set Up EV Assembly Facility, Engineering Center In Phoenix",https://finance.yahoo.com/news/electrameccanica-looks-set-ev-assembly-172800894.html,SOLO
11,2021-03-16 07:00:00,"ElectraMeccanica Announces Plans to Establish U.S. Base of Operations in Greater Phoenix, Arizona",https://finance.yahoo.com/news/electrameccanica-announces-plans-establish-u-110000771.html,SOLO
12,2021-03-10 17:50:00,ElectraMeccanica Vehicles Corp. (SOLO) Stock Sinks As Market Gains: What You Should Know,https://finance.yahoo.com/news/electrameccanica-vehicles-corp-solo-stock-225010766.html,SOLO
13,2021-03-09 15:46:00,"Why QuantumScape, ElectraMeccanica (SOLO), and Romeo Power Stocks Surged Higher Today",https://www.fool.com/investing/2021/03/09/why-quantumscape-electrameccanica-solo-and-romeo-p/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,SOLO
14,2021-03-06 09:05:00,Why Electrameccanica Vehicles Stock Fell 19.8% in February,https://www.fool.com/investing/2021/03/06/why-electrameccanica-vehicles-stock-fell-198-in-fe/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,SOLO
15,2021-02-26 17:50:00,ElectraMeccanica Vehicles Corp. (SOLO) Dips More Than Broader Markets: What You Should Know,https://finance.yahoo.com/news/electrameccanica-vehicles-corp-solo-dips-225010787.html,SOLO
16,2021-02-25 16:34:00,"Nikola reports narrower loss than expected, shares rally",https://finance.yahoo.com/news/nikola-announces-4th-quarter-results-heres-how-the-stock-is-doing-213449087.html,SOLO
